"","ONTOLOGY","ONT_DESCRIPTION","FDR","EA_VALUE","sample","GROUP","GROUP_1","GROUP_2","UP_DOWN","Disease"
"1102","GO:0009279","cellular_component",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1103","GO:1990230","cellular_component",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1104","GO:0015562","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1105","GO:0030246","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1106","GO:0009355","cellular_component",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1107","GO:1990351","cellular_component",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1108","GO:0004553","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1109","GO:0009341","cellular_component",2.22044604925031e-16,6.73916821545662e-15,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1110","GO:0004563","molecular_function",1.55431223447522e-15,4.57589521829505e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1111","GO:0022857","molecular_function",1.55431223447522e-15,4.57589521829505e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1112","GO:0003678","molecular_function",1.55431223447522e-15,4.57589521829505e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1113","GO:0016887","molecular_function",2.55351295663786e-15,7.44311103400184e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1114","GO:0071944","cellular_component",1.22124532708767e-14,3.5248492577903e-13,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1115","GO:0008236","molecular_function",2.23154827949656e-14,6.37832828625038e-13,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1116","GO:0030976","molecular_function",1.14241949233929e-13,3.23392594754506e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1117","GO:0016787","molecular_function",1.35447209004269e-13,3.79768174579589e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1118","GO:0042908","biological_process",2.12940776123105e-13,5.91412872553228e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1119","GO:0042597","cellular_component",5.36903854708726e-13,1.47723826940419e-11,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1120","GO:0008658","molecular_function",3.29336558024806e-12,8.97747061875028e-11,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1121","GO:0046872","molecular_function",1.10160769395407e-11,2.97535142293648e-10,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1122","GO:0030288","cellular_component",6.00698379926712e-11,1.5932036310849e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1123","GO:0055072","biological_process",1.07458042464259e-10,2.82461140191767e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1124","GO:0017004","biological_process",1.20954357640812e-10,3.15123565393408e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1125","GO:0016798","molecular_function",1.84079973486462e-10,4.71244732125342e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1126","GO:0003917","molecular_function",2.11039963282644e-10,5.35604872331125e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1127","GO:0046556","molecular_function",2.75702571883585e-10,6.87854552224808e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1128","GO:0030983","molecular_function",2.96702662438975e-10,7.34027427075917e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1129","GO:0000724","biological_process",4.89116525059785e-10,1.19996587481334e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1130","GO:0008955","molecular_function",2.4879251991905e-09,6.05326593918746e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1131","GO:0006261","biological_process",4.06223088500468e-09,9.80262928315884e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1132","GO:0051539","molecular_function",4.79272244113815e-09,1.13788506989603e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1133","GO:0008422","molecular_function",6.15844375495556e-09,1.43892527099914e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1134","GO:0045493","biological_process",6.79497524913586e-09,1.57515016798866e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1135","GO:0009061","biological_process",1.19703795764536e-08,2.731844765355e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1136","GO:0005829","cellular_component",1.41598088809758e-08,3.20665210350713e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1137","GO:0016757","molecular_function",1.43853722267551e-08,3.23286533095931e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1138","GO:0006265","biological_process",1.86249365929925e-08,4.15392525225529e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1139","GO:0006515","biological_process",3.27404960920319e-08,7.24721958608586e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1140","GO:0042802","molecular_function",9.07124795279657e-08,1.96365838037008e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1141","GO:0004180","molecular_function",1.69474593136876e-07,3.61545798692002e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1142","GO:0005694","cellular_component",1.85048431133872e-07,3.91929914574186e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1143","GO:0006541","biological_process",1.99612844475894e-07,4.19757295812165e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1144","GO:0006298","biological_process",3.27864008387024e-07,6.74987161322657e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1145","GO:0020037","molecular_function",7.51420384137447e-07,1.51519288417852e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1146","GO:0046373","biological_process",8.85444727982687e-07,1.76131708052772e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1147","GO:0015093","molecular_function",1.01119072448697e-06,1.99794999522794e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1148","GO:0033104","cellular_component",1.13268628743057e-06,2.2230856201304e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1149","GO:0030170","molecular_function",1.88905508624604e-06,3.65880143020285e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1150","GO:0004176","molecular_function",2.9837620971751e-06,5.66722297682807e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1151","GO:0009002","molecular_function",3.14312500560021e-06,5.93164103620963e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1152","GO:0008901","molecular_function",3.74466446084742e-06,7.02184214823874e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1153","GO:0030163","biological_process",4.53534128752597e-06,8.45066123447878e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1154","GO:0052865","biological_process",7.95946906517742e-06,0.000146454230799264,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1155","GO:0008408","molecular_function",1.09188119612469e-05,0.000197208481066938,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1156","GO:0050660","molecular_function",1.11281881225445e-05,0.000199764547760798,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1157","GO:0019829","molecular_function",1.15820036576952e-05,0.000205406137158161,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1158","GO:0031230","cellular_component",1.17470192582125e-05,0.000207085177821423,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1159","GO:0009326","cellular_component",1.21874617471374e-05,0.000212307025938298,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1160","GO:0034605","biological_process",1.23168070091939e-05,0.000213298116676864,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1161","GO:0009274","cellular_component",1.30079838220887e-05,0.000223950317966252,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1162","GO:0006974","biological_process",1.36229295535362e-05,0.000233173863986107,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1163","GO:0005886","cellular_component",1.39306662515493e-05,0.000234515704029897,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1164","GO:0031237","cellular_component",1.45775726350106e-05,0.000234515704029897,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1165","GO:1990197","cellular_component",1.45775726350106e-05,0.000234515704029897,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1166","GO:0071575","cellular_component",1.45775726350106e-05,0.000234515704029897,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1167","GO:0043171","biological_process",1.49500115563805e-05,0.000239200184902089,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1168","GO:0031419","molecular_function",1.7416863708819e-05,0.000277163495993314,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1169","GO:0009358","cellular_component",1.81550681987996e-05,0.000284300642432267,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1170","GO:0006799","biological_process",1.81550681987996e-05,0.000284300642432267,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1171","GO:0009252","biological_process",1.90594062577931e-05,0.000296883026576418,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1172","GO:0006811","biological_process",2.47254640444172e-05,0.000383114558667181,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1173","GO:0003979","molecular_function",2.74482685316269e-05,0.000418692759363261,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1174","GO:0043165","biological_process",2.76490667362461e-05,0.000419581713770663,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1175","GO:0032993","cellular_component",2.80365387510528e-05,0.000423279846579998,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1176","GO:0009103","biological_process",3.04304295846158e-05,0.000445707386552781,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1177","GO:0045910","biological_process",3.03630014695244e-05,0.000445707386552781,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1178","GO:0004386","molecular_function",3.2114390036142e-05,0.000463923867178439,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1179","GO:0043546","molecular_function",3.29800200642438e-05,0.000473625263751872,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1180","GO:0015297","molecular_function",3.846251593842e-05,0.000549677897683051,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1181","GO:0003887","molecular_function",4.86965920923899e-05,0.000679444393933629,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1182","GO:0009390","cellular_component",5.72420464224344e-05,0.000769500386610259,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1183","GO:0003984","molecular_function",6.23618616055754e-05,0.000834515093485519,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1184","GO:0006065","biological_process",6.91986571308423e-05,0.000909468065148213,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1185","GO:0009244","biological_process",7.22352747308808e-05,0.000944244814625081,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1186","GO:0042910","molecular_function",7.46544314185194e-05,0.000968205489410224,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1187","GO:0006518","biological_process",9.26670960172959e-05,0.00118613882902139,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1188","GO:0006537","biological_process",0.000100056835185214,0.00127518321552065,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1189","GO:0000287","molecular_function",0.000110601709210512,0.00139150184579379,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1190","GO:0006099","biological_process",0.000114016575379794,0.00142836084220474,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1191","GO:0008976","molecular_function",0.000115510367096006,0.00144094288445187,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1192","GO:0009236","biological_process",0.000120751588080115,0.00149366670297419,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1193","GO:0019867","cellular_component",0.000128194929818637,0.00157910407274505,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1194","GO:1990077","cellular_component",0.000151787949246085,0.00179463342401797,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1195","GO:0009058","biological_process",0.000174285711491251,0.00205238853852097,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1196","GO:0000746","biological_process",0.000184747775454408,0.00215832321800705,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1197","GO:0071555","biological_process",0.0002233092086521,0.00254814848942552,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1198","GO:0008137","molecular_function",0.000227343580113115,0.00258416795310043,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1199","GO:0000716","biological_process",0.000251999905855449,0.00284248169669901,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1200","GO:0042128","biological_process",0.000255267449683627,0.00285744247858783,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1201","GO:0008661","molecular_function",0.00025996118919458,0.00288802166410884,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1202","GO:0042545","biological_process",0.000276760089129136,0.00298454836042555,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1203","GO:0009375","cellular_component",0.000281143133940009,0.00302074958510725,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1204","GO:0003684","molecular_function",0.00028427715753121,0.00304331618826139,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1205","GO:0030964","cellular_component",0.000292823664611586,0.003100981541786,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1206","GO:0004673","molecular_function",0.000308558424853445,0.00323773648611083,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1207","GO:0008324","molecular_function",0.000309036668681095,0.00323773648611083,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1208","GO:0030145","molecular_function",0.000378757869847535,0.00389882226864036,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1209","GO:0043169","molecular_function",0.00038219472415757,0.00392049222271737,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1210","GO:0015299","molecular_function",0.000423280989907848,0.0043119004646668,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
"1211","GO:0008483","molecular_function",0.000435575668240151,0.00440664868487631,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","UP","EC"
